dibs_iteration,n_observations,edge_freq,ESHD,AUROC,NegLL
1,10,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.30000001192092896, 0.10000000149011612, 0.0, 0.0, 0.05000000074505806, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.5, 0.0, 0.4000000059604645, 0.15000000596046448, 0.0, 0.0, 0.05000000074505806, 0.5, 0.0, 0.699999988079071, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.550000011920929, 0.0, 0.20000000298023224, 0.10000000149011612, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.15000000596046448, 0.0, 0.6500000357627869, 0.0, 0.0, 0.05000000074505806, 0.0, 0.05000000074505806, 0.0], [0.550000011920929, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05000000074505806, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.10000000149011612, 0.05000000074505806, 0.4000000059604645, 0.0, 0.0, 0.0, 0.05000000074505806, 0.6000000238418579, 0.10000000149011612, 0.0, 0.550000011920929, 0.05000000074505806, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.20000000298023224, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.10000000149011612, 0.0], [0.0, 0.0, 0.25, 0.05000000074505806, 0.0, 0.05000000074505806, 0.15000000596046448, 0.0, 0.0, 0.20000000298023224, 0.0, 0.05000000074505806, 0.0, 0.15000000596046448, 0.0, 0.4000000059604645, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15000000596046448, 0.15000000596046448, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15000000596046448, 0.0, 0.0, 0.20000000298023224, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.20000000298023224, 0.0, 0.45000001788139343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.05000000074505806, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05000000074505806, 0.0, 0.0, 0.30000001192092896, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000001192092896, 0.05000000074505806, 0.0, 0.0, 0.0, 0.20000000298023224, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.3499999940395355, 0.0]]",44.899994,0.6159311424100156,201.9137
1,100,"[[0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.4000000059604645, 0.4000000059604645, 0.0, 0.0, 0.05000000074505806, 0.0, 0.30000001192092896, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.05000000074505806], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.20000000298023224, 0.0, 0.0, 0.15000000596046448, 0.05000000074505806, 0.3499999940395355, 0.75, 0.05000000074505806, 0.0, 0.3499999940395355, 0.20000000298023224, 0.20000000298023224, 0.75, 0.10000000149011612, 0.05000000074505806, 0.25, 0.30000001192092896, 0.0, 0.20000000298023224, 0.0], [0.0, 0.25, 0.10000000149011612, 0.0, 0.0, 0.0, 0.05000000074505806, 0.30000001192092896, 0.0, 0.550000011920929, 0.0, 0.3499999940395355, 0.15000000596046448, 0.0, 0.0, 0.15000000596046448, 0.4000000059604645, 0.0, 0.5, 0.0], [0.05000000074505806, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.4000000059604645, 0.20000000298023224, 0.0, 0.0, 0.10000000149011612, 0.0, 0.75, 0.05000000074505806, 0.6000000238418579, 0.45000001788139343, 0.0, 0.25, 0.75, 0.05000000074505806, 0.0], [0.5, 0.0, 0.05000000074505806, 0.0, 0.05000000074505806, 0.0, 0.3499999940395355, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.5, 0.05000000074505806, 0.0, 0.0, 0.20000000298023224, 0.0, 0.0], [0.6000000238418579, 0.0, 0.15000000596046448, 0.0, 0.05000000074505806, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.05000000074505806, 0.15000000596046448, 0.05000000074505806, 0.0, 0.0, 0.10000000149011612, 0.0, 0.05000000074505806], [0.75, 0.30000001192092896, 0.05000000074505806, 0.0, 0.0, 0.3499999940395355, 0.45000001788139343, 0.0, 0.05000000074505806, 0.15000000596046448, 0.0, 0.15000000596046448, 0.0, 0.10000000149011612, 0.0, 0.6500000357627869, 0.20000000298023224, 0.0, 0.0, 0.15000000596046448], [0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.3499999940395355, 0.0, 0.6000000238418579, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.4000000059604645, 0.6000000238418579, 0.0, 0.05000000074505806, 0.10000000149011612], [0.20000000298023224, 0.0, 0.3499999940395355, 0.30000001192092896, 0.0, 0.15000000596046448, 0.20000000298023224, 0.05000000074505806, 0.05000000074505806, 0.0, 0.05000000074505806, 0.05000000074505806, 0.6500000357627869, 0.05000000074505806, 0.0, 0.6000000238418579, 0.25, 0.05000000074505806, 0.25, 0.10000000149011612], [0.0, 0.0, 0.45000001788139343, 0.4000000059604645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.0, 0.20000000298023224, 0.0, 0.6000000238418579, 0.0], [0.0, 0.10000000149011612, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.10000000149011612, 0.15000000596046448, 0.0, 0.0, 0.0], [0.0, 0.0, 0.15000000596046448, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0], [0.800000011920929, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.4000000059604645, 0.3499999940395355, 0.05000000074505806, 0.0, 0.05000000074505806, 0.0, 0.800000011920929, 0.9000000357627869, 0.0, 0.05000000074505806, 0.05000000074505806, 0.15000000596046448, 0.75, 0.05000000074505806, 0.05000000074505806], [0.3499999940395355, 0.0, 0.05000000074505806, 0.05000000074505806, 0.550000011920929, 0.550000011920929, 0.6500000357627869, 0.0, 0.0, 0.0, 0.0, 0.4000000059604645, 0.05000000074505806, 0.30000001192092896, 0.0, 0.0, 0.10000000149011612, 0.30000001192092896, 0.0, 0.05000000074505806], [0.10000000149011612, 0.0, 0.4000000059604645, 0.30000001192092896, 0.05000000074505806, 0.30000001192092896, 0.5, 0.30000001192092896, 0.0, 0.4000000059604645, 0.30000001192092896, 0.4000000059604645, 0.3499999940395355, 0.0, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.30000001192092896, 0.05000000074505806], [0.05000000074505806, 0.20000000298023224, 0.0, 0.550000011920929, 0.0, 0.0, 0.05000000074505806, 0.30000001192092896, 0.05000000074505806, 0.25, 0.0, 0.20000000298023224, 0.0, 0.05000000074505806, 0.0, 0.10000000149011612, 0.0, 0.0, 0.20000000298023224, 0.25], [0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.20000000298023224, 0.05000000074505806, 0.45000001788139343, 0.0, 0.0, 0.05000000074505806, 0.20000000298023224, 0.0, 0.20000000298023224, 0.0, 0.75, 0.20000000298023224, 0.0, 0.0, 0.15000000596046448, 0.20000000298023224, 0.0, 0.0, 0.10000000149011612], [0.8500000238418579, 0.0, 0.3499999940395355, 0.15000000596046448, 0.0, 0.699999988079071, 0.550000011920929, 0.20000000298023224, 0.05000000074505806, 0.75, 0.0, 0.4000000059604645, 0.05000000074505806, 0.45000001788139343, 0.05000000074505806, 0.8500000238418579, 0.6000000238418579, 0.20000000298023224, 0.05000000074505806, 0.0]]",44.400005,0.9207511737089202,937.33203
1,1000,"[[0.0, 0.0, 0.05000000074505806, 0.05000000074505806, 0.10000000149011612, 0.30000001192092896, 0.3499999940395355, 0.0, 0.05000000074505806, 0.0, 0.0, 0.05000000074505806, 0.05000000074505806, 0.20000000298023224, 0.05000000074505806, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.10000000149011612], [0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.10000000149011612, 0.05000000074505806, 0.0, 0.0, 0.05000000074505806], [0.10000000149011612, 0.0, 0.0, 0.25, 0.20000000298023224, 0.6000000238418579, 0.800000011920929, 0.30000001192092896, 0.05000000074505806, 0.30000001192092896, 0.20000000298023224, 0.75, 0.75, 0.20000000298023224, 0.25, 0.5, 0.6000000238418579, 0.10000000149011612, 0.25, 0.05000000074505806], [0.05000000074505806, 0.20000000298023224, 0.4000000059604645, 0.0, 0.0, 0.05000000074505806, 0.10000000149011612, 0.45000001788139343, 0.30000001192092896, 0.550000011920929, 0.10000000149011612, 0.800000011920929, 0.30000001192092896, 0.05000000074505806, 0.0, 0.6500000357627869, 0.6500000357627869, 0.05000000074505806, 0.6000000238418579, 0.30000001192092896], [0.25, 0.10000000149011612, 0.10000000149011612, 0.15000000596046448, 0.0, 0.5, 0.45000001788139343, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.0, 0.8500000238418579, 0.05000000074505806, 0.45000001788139343, 0.699999988079071, 0.0, 0.05000000074505806, 0.75, 0.15000000596046448, 0.0], [0.699999988079071, 0.0, 0.20000000298023224, 0.0, 0.30000001192092896, 0.0, 0.4000000059604645, 0.0, 0.0, 0.05000000074505806, 0.0, 0.10000000149011612, 0.15000000596046448, 0.550000011920929, 0.4000000059604645, 0.0, 0.0, 0.15000000596046448, 0.0, 0.0], [0.6500000357627869, 0.0, 0.20000000298023224, 0.0, 0.30000001192092896, 0.550000011920929, 0.0, 0.0, 0.0, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.20000000298023224, 0.30000001192092896, 0.4000000059604645, 0.25, 0.05000000074505806, 0.15000000596046448, 0.05000000074505806, 0.10000000149011612], [0.75, 0.4000000059604645, 0.10000000149011612, 0.20000000298023224, 0.05000000074505806, 0.3499999940395355, 0.3499999940395355, 0.0, 0.30000001192092896, 0.3499999940395355, 0.0, 0.10000000149011612, 0.05000000074505806, 0.20000000298023224, 0.10000000149011612, 0.6000000238418579, 0.5, 0.05000000074505806, 0.05000000074505806, 0.10000000149011612], [0.0, 0.30000001192092896, 0.30000001192092896, 0.25, 0.0, 0.05000000074505806, 0.05000000074505806, 0.6500000357627869, 0.0, 0.6000000238418579, 0.05000000074505806, 0.05000000074505806, 0.25, 0.0, 0.0, 0.45000001788139343, 0.6500000357627869, 0.0, 0.20000000298023224, 0.25], [0.05000000074505806, 0.05000000074505806, 0.30000001192092896, 0.4000000059604645, 0.05000000074505806, 0.20000000298023224, 0.3499999940395355, 0.25, 0.30000001192092896, 0.0, 0.30000001192092896, 0.05000000074505806, 0.6500000357627869, 0.10000000149011612, 0.10000000149011612, 0.550000011920929, 0.3499999940395355, 0.0, 0.15000000596046448, 0.20000000298023224], [0.0, 0.0, 0.6500000357627869, 0.45000001788139343, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.05000000074505806, 0.25, 0.0, 0.10000000149011612, 0.15000000596046448, 0.0, 0.0, 0.5, 0.550000011920929, 0.0, 0.5, 0.0], [0.05000000074505806, 0.10000000149011612, 0.10000000149011612, 0.15000000596046448, 0.0, 0.0, 0.0, 0.05000000074505806, 0.05000000074505806, 0.20000000298023224, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.20000000298023224, 0.05000000074505806], [0.0, 0.0, 0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.15000000596046448, 0.10000000149011612, 0.05000000074505806, 0.0, 0.05000000074505806, 0.10000000149011612, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0], [0.699999988079071, 0.0, 0.15000000596046448, 0.10000000149011612, 0.45000001788139343, 0.45000001788139343, 0.5, 0.0, 0.0, 0.15000000596046448, 0.05000000074505806, 0.8500000238418579, 0.949999988079071, 0.0, 0.15000000596046448, 0.0, 0.0, 0.800000011920929, 0.15000000596046448, 0.0], [0.05000000074505806, 0.0, 0.20000000298023224, 0.05000000074505806, 0.30000001192092896, 0.4000000059604645, 0.45000001788139343, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.05000000074505806, 0.20000000298023224, 0.25, 0.0, 0.05000000074505806, 0.05000000074505806, 0.15000000596046448, 0.05000000074505806, 0.05000000074505806], [0.30000001192092896, 0.20000000298023224, 0.30000001192092896, 0.20000000298023224, 0.30000001192092896, 0.45000001788139343, 0.5, 0.4000000059604645, 0.10000000149011612, 0.45000001788139343, 0.4000000059604645, 0.05000000074505806, 0.4000000059604645, 0.25, 0.30000001192092896, 0.0, 0.30000001192092896, 0.15000000596046448, 0.25, 0.30000001192092896], [0.0, 0.15000000596046448, 0.25, 0.3499999940395355, 0.0, 0.0, 0.0, 0.30000001192092896, 0.30000001192092896, 0.10000000149011612, 0.10000000149011612, 0.0, 0.05000000074505806, 0.0, 0.0, 0.30000001192092896, 0.0, 0.0, 0.3499999940395355, 0.25], [0.699999988079071, 0.0, 0.10000000149011612, 0.0, 0.20000000298023224, 0.20000000298023224, 0.4000000059604645, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.20000000298023224, 0.15000000596046448, 0.0, 0.0, 0.0, 0.0, 0.0], [0.05000000074505806, 0.20000000298023224, 0.45000001788139343, 0.4000000059604645, 0.0, 0.05000000074505806, 0.10000000149011612, 0.25, 0.25, 0.25, 0.30000001192092896, 0.800000011920929, 0.15000000596046448, 0.0, 0.0, 0.6500000357627869, 0.550000011920929, 0.0, 0.0, 0.15000000596046448], [0.800000011920929, 0.10000000149011612, 0.45000001788139343, 0.45000001788139343, 0.20000000298023224, 0.8500000238418579, 0.75, 0.30000001192092896, 0.20000000298023224, 0.699999988079071, 0.10000000149011612, 0.9000000357627869, 0.3499999940395355, 0.699999988079071, 0.15000000596046448, 0.699999988079071, 0.699999988079071, 0.25, 0.4000000059604645, 0.0]]",55.149986,0.9353364632237872,6380.0854
2,10,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.3499999940395355, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.15000000596046448], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.550000011920929, 0.0, 0.3499999940395355, 0.15000000596046448, 0.0, 0.0, 0.0, 0.800000011920929, 0.0, 0.5, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.5, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.30000001192092896, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.4000000059604645, 0.0, 0.20000000298023224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15000000596046448, 0.0, 0.15000000596046448, 0.15000000596046448, 0.25, 0.0, 0.0, 0.0, 0.10000000149011612, 0.550000011920929, 0.10000000149011612, 0.0, 0.5, 0.0, 0.0, 0.05000000074505806, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15000000596046448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20000000298023224, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.0, 0.15000000596046448, 0.0], [0.10000000149011612, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.25, 0.15000000596046448, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.10000000149011612, 0.25, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05000000074505806, 0.25, 0.0, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4000000059604645, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0], [0.0, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.10000000149011612, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.05000000074505806, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.5, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.25, 0.05000000074505806, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.15000000596046448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000001192092896, 0.0, 0.0, 0.25, 0.05000000074505806, 0.0, 0.10000000149011612, 0.0, 0.0, 0.20000000298023224, 0.0]]",45.699997,0.6103912363067292,201.1614
2,100,"[[0.0, 0.0, 0.10000000149011612, 0.0, 0.05000000074505806, 0.30000001192092896, 0.5, 0.0, 0.0, 0.0, 0.0, 0.20000000298023224, 0.05000000074505806, 0.15000000596046448, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.05000000074505806], [0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.25, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.3499999940395355, 0.6000000238418579, 0.05000000074505806, 0.0, 0.4000000059604645, 0.20000000298023224, 0.20000000298023224, 0.75, 0.05000000074505806, 0.05000000074505806, 0.20000000298023224, 0.4000000059604645, 0.0, 0.05000000074505806, 0.0], [0.10000000149011612, 0.25, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.4000000059604645, 0.0, 0.75, 0.0, 0.45000001788139343, 0.25, 0.0, 0.0, 0.15000000596046448, 0.6500000357627869, 0.0, 0.45000001788139343, 0.05000000074505806], [0.15000000596046448, 0.0, 0.0, 0.0, 0.0, 0.5, 0.15000000596046448, 0.0, 0.0, 0.0, 0.0, 0.6000000238418579, 0.05000000074505806, 0.4000000059604645, 0.6000000238418579, 0.0, 0.20000000298023224, 0.6000000238418579, 0.15000000596046448, 0.05000000074505806], [0.699999988079071, 0.0, 0.20000000298023224, 0.0, 0.10000000149011612, 0.0, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.45000001788139343, 0.05000000074505806, 0.10000000149011612, 0.0, 0.20000000298023224, 0.10000000149011612, 0.05000000074505806], [0.5, 0.0, 0.30000001192092896, 0.0, 0.10000000149011612, 0.20000000298023224, 0.0, 0.10000000149011612, 0.0, 0.05000000074505806, 0.0, 0.20000000298023224, 0.10000000149011612, 0.15000000596046448, 0.10000000149011612, 0.10000000149011612, 0.0, 0.10000000149011612, 0.15000000596046448, 0.20000000298023224], [0.4000000059604645, 0.25, 0.05000000074505806, 0.05000000074505806, 0.0, 0.15000000596046448, 0.4000000059604645, 0.0, 0.0, 0.15000000596046448, 0.0, 0.05000000074505806, 0.0, 0.15000000596046448, 0.0, 0.4000000059604645, 0.25, 0.0, 0.05000000074505806, 0.05000000074505806], [0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.3499999940395355, 0.0, 0.6500000357627869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4000000059604645, 0.6000000238418579, 0.0, 0.05000000074505806, 0.0], [0.05000000074505806, 0.0, 0.10000000149011612, 0.20000000298023224, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.550000011920929, 0.0, 0.0, 0.45000001788139343, 0.20000000298023224, 0.0, 0.20000000298023224, 0.0], [0.0, 0.0, 0.4000000059604645, 0.30000001192092896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0, 0.10000000149011612, 0.15000000596046448, 0.0, 0.0, 0.0, 0.25, 0.0, 0.3499999940395355, 0.0], [0.05000000074505806, 0.10000000149011612, 0.15000000596046448, 0.05000000074505806, 0.10000000149011612, 0.0, 0.05000000074505806, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.0, 0.20000000298023224, 0.15000000596046448], [0.0, 0.0, 0.25, 0.0, 0.0, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.05000000074505806, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6000000238418579, 0.0, 0.15000000596046448, 0.0, 0.10000000149011612, 0.4000000059604645, 0.4000000059604645, 0.0, 0.0, 0.0, 0.0, 0.699999988079071, 0.800000011920929, 0.0, 0.10000000149011612, 0.0, 0.05000000074505806, 0.75, 0.15000000596046448, 0.05000000074505806], [0.25, 0.0, 0.20000000298023224, 0.0, 0.4000000059604645, 0.3499999940395355, 0.6000000238418579, 0.0, 0.0, 0.0, 0.0, 0.45000001788139343, 0.10000000149011612, 0.4000000059604645, 0.0, 0.05000000074505806, 0.0, 0.30000001192092896, 0.0, 0.0], [0.10000000149011612, 0.0, 0.5, 0.3499999940395355, 0.0, 0.30000001192092896, 0.6000000238418579, 0.5, 0.0, 0.550000011920929, 0.4000000059604645, 0.15000000596046448, 0.30000001192092896, 0.05000000074505806, 0.05000000074505806, 0.0, 0.25, 0.10000000149011612, 0.25, 0.05000000074505806], [0.0, 0.10000000149011612, 0.05000000074505806, 0.25, 0.05000000074505806, 0.0, 0.0, 0.10000000149011612, 0.0, 0.10000000149011612, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.05000000074505806, 0.10000000149011612], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000000149011612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05000000074505806, 0.10000000149011612, 0.05000000074505806, 0.0, 0.0, 0.0, 0.05000000074505806, 0.0], [0.05000000074505806, 0.30000001192092896, 0.20000000298023224, 0.550000011920929, 0.0, 0.10000000149011612, 0.0, 0.3499999940395355, 0.0, 0.20000000298023224, 0.0, 0.699999988079071, 0.25, 0.0, 0.0, 0.20000000298023224, 0.20000000298023224, 0.0, 0.0, 0.0], [0.75, 0.0, 0.10000000149011612, 0.05000000074505806, 0.10000000149011612, 0.6000000238418579, 0.5, 0.3499999940395355, 0.0, 0.800000011920929, 0.0, 0.4000000059604645, 0.20000000298023224, 0.5, 0.05000000074505806, 0.8500000238418579, 0.550000011920929, 0.20000000298023224, 0.20000000298023224, 0.0]]",46.349995,0.8976838810641627,951.2198
